386739 55.5386
388554 55.3138
393639 55.2677
387399 55.3911
387330 54.2351
386808 56.0638
386129 55.1494
384739 55.4814
386153 56.5198
386719 56.4387
387074 56.0721
385296 55.2776
392113 55.6764
387468 57.2683
385898 56.804
387400 56.8302
385736 55.7355
388175 55.3162
386688 55.9556
386047 56.5746
386881 57.9966
383416 56.3982
387915 55.0677
389597 56.6845
386908 55.3843
385898 58.3546
383661 57.5481
388906 57.204
385166 56.9119
386357 57.1688
393213 56.8384
390756 58.2396
389466 58.7428
389302 57.3425
387787 56.7604
391905 56.5331
392738 55.9541
389404 57.6513
393555 59.3478
390585 57.6235
387561 57.7918
384801 57.208
388437 58.5987
388256 57.5956
387348 57.1627
390025 58.6307
386247 57.2356
388000 57.6664
386125 56.4617
386676 57.6987
383771 56.7079
389408 59.0609
388653 58.2567
389042 57.651
386249 58.3742
384647 58.5558
390271 57.3334
385374 55.9035
385661 57.5393
385906 57.2764
78755 5.87955
78817 9.63707
78908 10.521
78876 11.681
78920 12.5801
78810 12.6172
78817 12.2318
78708 12.0475
78828 10.4762
78907 9.50286
156768 17.543
154804 16.312
157260 15.4258
157336 15.9647
156886 16.4793
157395 14.1413
157350 15.6595
155822 16.691
157343 15.6724
157335 17.8704
232665 25.6302
233966 26.5497
236640 20.1034
236999 21.5625
234934 24.8899
232313 25.5997
236337 23.9491
236587 24.1702
234785 25.1829
236850 18.3488
295694 33.8698
313723 32.4703
314528 28.0463
302969 32.4658
312035 32.5485
299326 33.6344
311321 33.145
306097 33.0958
291079 33.262
314762 27.6451
368793 40.6401
381403 39.2394
366690 41.7555
384488 40.1479
365886 39.9802
384043 40.4064
384495 40.1886
363484 39.5596
383005 39.8662
378766 39.5243
384297 51.5964
383835 53.5639
386696 51.9335
383413 52.2694
384538 51.9083
385436 52.069
388289 51.6712
384455 51.3399
381889 53.3463
394423 50.1687
385715 53.5899
382144 54.9191
388767 55.3693
388094 53.8067
387959 54.4161
384751 53.7872
382057 57.2424
384692 55.0255
391367 55.2397
384093 54.6078
387359 55.3643
384087 54.7879
386675 56.7128
388612 55.213
387746 55.5983
384763 55.5121
386779 55.8793
387899 54.8917
386543 56.5482
386361 55.136
393607 56.4449
391908 55.9563
385210 55.5459
383755 57.6218
388161 55.04
387467 54.9305
382927 55.869
386387 57.129
383056 55.1573
388816 56.2757
